Gender,Birthday,Location,Days Watched,Completed,Total Entries,Episodes Watched,Country,Weighted_Y
Female,1994-06-14 00:00:00+00:00,Jordan,10.8,7.0,30.0,663.0,Jordan,180.82536525136328
Male,1993-09-25 00:00:00+00:00,SouthCarolinaUSA,24.8,48.0,83.0,1402.0,USA,413.3515200333942
Female,1991-02-24 00:00:00+00:00,BuffaloNY,0.0,0.0,0.0,0.0,USA,0.0
Female,1989-08-23 00:00:00+00:00,Denmark,19.0,44.0,59.0,1105.0,Denmark,325.43462196445375
Female,1991-08-15 00:00:00+00:00,BucharestRomania,121.7,254.0,390.0,7133.0,Romania,2088.1440174786358
Female,1989-08-02 00:00:00+00:00,NewYork,15.5,33.0,81.0,888.0,GBR,279.0212548210678
Male,1984-11-15 00:00:00+00:00,UnitedStates,127.7,424.0,630.0,7556.0,States,2420.745319221269
Male,1987-08-19 00:00:00+00:00,AuroraIllinois,86.1,133.0,219.0,4830.0,USA,1368.5870505302373
Female,1984-01-24 00:00:00+00:00,NewYork,38.2,73.0,149.0,2229.0,GBR,664.0944392580042
Male,1993-09-22 00:00:00+00:00,Maryland,13.6,52.0,116.0,783.0,USA,283.92805924271227
Male,1988-02-12 00:00:00+00:00,KansasCityMissouri,185.6,439.0,626.0,10971.0,USA,3253.0290710002005
Female,1984-11-05 00:00:00+00:00,Milan,3.3,9.0,43.0,184.0,ITA,73.70964687202267
Female,1990-01-06 00:00:00+00:00,SOMEWHEREOVERTHERAINBOW,16.1,38.0,100.0,940.0,USA,304.88812701275054
Female,1987-01-27 00:00:00+00:00,LahtiFinland,90.9,202.0,287.0,5439.0,Finland,1590.1557211034083
Male,1985-04-06 00:00:00+00:00,BiriguiSP,224.2,513.0,552.0,13399.0,BiriguiSP,3839.9053350242275
Male,1989-01-08 00:00:00+00:00,swanseaUK,29.6,83.0,89.0,1762.0,GBR,523.0519983530171
Male,1992-01-14 00:00:00+00:00,UplandCalifornia,9.4,19.0,44.0,569.0,USA,172.86176022556364
Female,1985-01-14 00:00:00+00:00,Canada,20.6,62.0,70.0,1226.0,Canada,370.8705873563703
Male,1991-07-31 00:00:00+00:00,DetroitMichigan,21.4,12.0,21.0,1285.0,USA,329.1331994639196
Female,1991-07-12 00:00:00+00:00,Box,37.5,76.0,129.0,2224.0,Box,653.1138122714474
Male,1990-04-12 00:00:00+00:00,kamuntingperak,0.0,0.0,0.0,0.0,kamuntingperak,0.0
Male,1989-05-24 00:00:00+00:00,iwakunijapan,92.0,295.0,474.0,5392.0,iwakunijapan,1737.2261214131413
Male,1984-11-03 00:00:00+00:00,Russia,58.2,184.0,257.0,3457.0,Russia,1084.2906576743592
Male,1986-10-04 00:00:00+00:00,CaboFrioRiodeJaneiro,42.6,55.0,185.0,2522.0,Janeiro,744.4113569557514
Male,1989-01-27 00:00:00+00:00,SpartanburgSC,17.6,37.0,43.0,1098.0,USA,310.1113028486718
Female,1987-11-04 00:00:00+00:00,ontoparainbow,0.0,0.0,0.0,0.0,ontoparainbow,0.0
Female,1991-04-15 00:00:00+00:00,metromanila,1.0,5.0,8.0,44.0,metromanila,18.09974694198054
Male,1975-09-14 00:00:00+00:00,SheepvilleNewZealand,4.8,20.0,22.0,275.0,Zealand,90.28219654229702
Male,1986-01-26 00:00:00+00:00,BatonRougeLouisiana,15.6,28.0,41.0,914.0,USA,259.97106029482933
Male,1976-01-10 00:00:00+00:00,sanantoniotexas,579.9,2941.0,3128.0,34651.0,sanantoniotexas,11801.070929907395
Female,1989-04-28 00:00:00+00:00,RecifePE,0.0,0.0,0.0,0.0,BRA,0.0
Male,1989-10-09 00:00:00+00:00,Brazil,87.7,210.0,315.0,5193.0,Brazil,1551.3760529539993
Male,1989-12-14 00:00:00+00:00,FountainColorado,63.4,116.0,189.0,3587.0,USA,1040.6199363963651
Female,1990-05-17 00:00:00+00:00,Hell,1.8,3.0,62.0,108.0,Hell,62.36818787482945
Female,1982-12-02 00:00:00+00:00,Canada,56.2,178.0,395.0,3416.0,Canada,1147.1199361773852
Male,1991-10-06 00:00:00+00:00,Wisconsin,10.9,16.0,25.0,636.0,USA,176.9650380243691
Female,1994-02-15 00:00:00+00:00,UK,37.4,117.0,176.0,2410.0,GBR,745.9266731079996
Male,1992-05-05 00:00:00+00:00,Italia,126.4,88.0,123.0,7775.0,Italia,1996.2739779939748
Male,1986-08-08 00:00:00+00:00,Illinois,4.7,3.0,4.0,287.0,USA,73.26469861303315
Female,1986-10-02 00:00:00+00:00,Tennessee,14.1,42.0,72.0,859.0,USA,271.633921837738
Male,1991-06-21 00:00:00+00:00,Aveiro,12.2,10.0,15.0,729.0,PRT,190.30049838592737
Male,1991-04-05 00:00:00+00:00,AttleboroMass,113.6,43.0,53.0,6762.0,Mass,1688.9656604713873
Male,1986-10-21 00:00:00+00:00,France,53.6,176.0,218.0,3254.0,France,1008.2434604947659
Male,1988-10-06 00:00:00+00:00,Canada,0.0,0.0,0.0,0.0,Canada,0.0
Male,1992-09-10 00:00:00+00:00,CENSOREDFlorida,0.0,0.0,0.0,0.0,USA,0.0
Female,1993-08-09 00:00:00+00:00,WaterlooOnt,12.2,1.0,3.0,729.0,Ont,178.46722847787882
Male,1992-12-21 00:00:00+00:00,PartyMyHouse,169.9,419.0,733.0,9917.0,House,3047.5089456821997
Female,2011-04-23 00:00:00+00:00,Somewereyournot,0.0,0.0,0.0,0.0,Somewereyournot,0.0
Male,1983-10-07 00:00:00+00:00,GrandLine,43.7,121.0,130.0,2505.0,Line,748.1610015585638
Male,1983-08-09 00:00:00+00:00,FlyoverCountryTheUnitedStatesofAmerica,286.9,988.0,1616.0,18140.0,America,5841.244373652325
Male,1987-01-07 00:00:00+00:00,HamiltonOntario,100.2,239.0,294.0,5848.0,Ontario,1715.4458967198077
Male,1989-01-09 00:00:00+00:00,RussiaOdintsovo,63.6,214.0,251.0,3695.0,Odintsovo,1156.4208348620687
Male,1987-09-22 00:00:00+00:00,GeelongAustralia,39.4,139.0,207.0,2291.0,Australia,749.231843525041
Male,1985-08-04 00:00:00+00:00,Hungary,44.2,2.0,9.0,2652.0,Hungary,647.1348981015118
Male,1990-04-24 00:00:00+00:00,Lithuania,110.1,395.0,515.0,6672.0,Lithuania,2124.828070745917
Male,1989-07-19 00:00:00+00:00,VeedersburgIndiana,0.2,13.0,19.0,9.0,Indiana,20.22428437228539
Male,1988-03-03 00:00:00+00:00,Maryland,11.1,14.0,20.0,657.0,USA,178.0274558973081
Male,1987-08-27 00:00:00+00:00,GlasgowScotland,15.0,12.0,13.0,866.0,Scotland,223.72882305816347
Female,1986-07-26 00:00:00+00:00,Pa,114.1,230.0,260.0,6751.0,Pa,1908.965222197416
Male,1991-04-22 00:00:00+00:00,LatviaRiga,52.1,229.0,372.0,3081.0,Riga,1083.3210420905182
Male,1986-06-09 00:00:00+00:00,NorthCarolina,75.6,276.0,340.0,4295.0,Carolina,1387.5962055434793
Male,1988-03-06 00:00:00+00:00,Citadel,2.5,0.0,1.0,152.0,Citadel,37.27642929884042
Female,1991-01-25 00:00:00+00:00,BerlinGermany,4.0,3.0,5.0,240.0,Germany,62.508555321481325
Male,1991-04-21 00:00:00+00:00,OuluFinland,80.6,278.0,344.0,4911.0,Finland,1536.9279810889225
Female,2012-12-21 00:00:00+00:00,AnaheimCalifornia,149.7,439.0,1038.0,9061.0,USA,3018.7205185709595
Male,1965-11-30 00:00:00+00:00,ProvidenceRhodeIsland,12.0,25.0,55.0,630.0,Island,198.04518212186565
Male,1986-02-01 00:00:00+00:00,HolstebroJyllandDanmark,111.1,184.0,315.0,6679.0,Danmark,1894.9093494885037
Male,1983-04-04 00:00:00+00:00,CalgaryAlberta,64.2,100.0,124.0,3770.0,Alberta,1038.2302044792177
Female,1994-04-22 00:00:00+00:00,AsiaSingapore,42.8,45.0,113.0,2570.0,Singapore,709.8392373209642
Male,1988-06-16 00:00:00+00:00,MinneapolisMN,25.6,19.0,25.0,1540.0,USA,396.96937677653057
Male,1986-12-26 00:00:00+00:00,WilmingtonDelaware,93.8,177.0,222.0,5629.0,USA,1585.4131875661897
Female,1984-04-27 00:00:00+00:00,PhiladelphiaPA,11.3,54.0,95.0,588.0,USA,226.7664074221568
Male,1992-04-20 00:00:00+00:00,Massachusetts,23.3,90.0,104.0,1302.0,USA,424.99262991601074
Male,1987-12-25 00:00:00+00:00,Oulu,280.0,1000.0,1238.0,16824.0,FIN,5327.743050536835
Female,1994-01-08 00:00:00+00:00,NewYorkCityNewYork,6.5,10.0,26.0,382.0,GBR,112.60828534614214
Female,1988-08-02 00:00:00+00:00,Selangormalaysia,0.0,0.0,3.0,0.0,Selangormalaysia,1.6717587400705796
Male,1979-09-07 00:00:00+00:00,NewarkDelaware,33.9,56.0,96.0,1994.0,USA,567.8280586619928
Female,1983-01-05 00:00:00+00:00,Singapore,146.9,390.0,426.0,8852.0,Singapore,2599.528552587638
Male,1988-10-31 00:00:00+00:00,KenoshaWisconsin,198.3,636.0,647.0,11833.0,USA,3584.7924355373716
Female,1985-12-21 00:00:00+00:00,California,50.3,135.0,445.0,2904.0,USA,1028.1095895700191
Male,1991-02-22 00:00:00+00:00,Sweden,49.6,95.0,119.0,2988.0,Sweden,842.7090281575258
Male,1987-06-25 00:00:00+00:00,MelbourneAustralia,102.0,228.0,291.0,5850.0,Australia,1708.948912800374
Male,1987-11-24 00:00:00+00:00,Norway,79.7,19.0,27.0,4816.0,Norway,1189.6000766730804
Female,1989-03-05 00:00:00+00:00,KualaLumpurMalaysia,46.6,140.0,217.0,2973.0,Malaysia,917.8981770043088
Male,1991-07-06 00:00:00+00:00,England,30.4,113.0,244.0,1804.0,England,636.7870614032252
Male,1968-01-19 00:00:00+00:00,StLawrenceBerksCountyPAUSA,136.3,321.0,726.0,7954.0,USA,2512.6328492920866
Male,1987-05-04 00:00:00+00:00,BristolEngland,88.9,99.0,118.0,5048.0,England,1345.0899132446727
Male,1981-11-23 00:00:00+00:00,IasiRomania,53.5,197.0,217.0,2962.0,Romania,951.7665140732557
Female,1990-09-24 00:00:00+00:00,ManilaPhilippines,0.9,2.0,3.0,56.0,Philippines,16.331791249547774
Male,1989-03-06 00:00:00+00:00,haugesundnorway,103.5,179.0,270.0,6204.0,haugesundnorway,1752.344547698146
Male,1988-10-31 00:00:00+00:00,Michigan,40.3,96.0,140.0,2347.0,USA,700.8247561007772
Female,1992-05-23 00:00:00+00:00,Norway,6.1,4.0,6.0,371.0,Norway,95.25341600973655
Male,1986-04-01 00:00:00+00:00,PhiladelphiaPA,53.8,206.0,382.0,3097.0,USA,1080.4052969158915
Female,1990-12-28 00:00:00+00:00,sanbernardinoCalifornia,6.4,6.0,7.0,384.0,USA,100.14260026071543
Male,1990-07-09 00:00:00+00:00,LondonnowLiverpool,107.5,274.0,365.0,6276.0,GBR,1878.5621591206427
Male,1992-05-03 00:00:00+00:00,SteenbergenNoordBrabant,22.4,3.0,5.0,1322.0,Brabant,324.22655281610463
Female,1985-08-15 00:00:00+00:00,NewYorkNY,27.0,60.0,94.0,1607.0,USA,475.2147406625975
Female,1988-10-14 00:00:00+00:00,TrondheimNorway,9.1,19.0,20.0,547.0,Norway,154.20742048292578
Male,1990-01-08 00:00:00+00:00,RussiaMoscow,130.0,462.0,554.0,7882.0,RUS,2477.1750336397718
Male,1989-08-29 00:00:00+00:00,WinnipegManitoba,38.7,166.0,248.0,2292.0,Manitoba,787.3615682810437
Female,1990-03-22 00:00:00+00:00,GrimstadNorway,46.3,135.0,263.0,2731.0,Norway,884.2560578771445
Male,1987-09-24 00:00:00+00:00,Florida,174.9,32.0,58.0,10498.0,USA,2587.898936008022
Male,1984-03-29 00:00:00+00:00,KingsportTN,1.4,8.0,16.0,70.0,USA,30.538746753217552
Female,1986-02-15 00:00:00+00:00,France,73.8,135.0,145.0,4248.0,France,1186.3831911362063
Male,1988-12-12 00:00:00+00:00,Onmywaytotheworlddomination,624.2,2323.0,2457.0,37855.0,Onmywaytotheworlddomination,11843.117017262131
Male,1990-08-13 00:00:00+00:00,England,16.5,21.0,29.0,997.0,England,269.0736616481224
Female,1992-03-13 00:00:00+00:00,Sydney,66.5,79.0,120.0,3946.0,AUS,1066.1799287136996
Male,1992-08-28 00:00:00+00:00,PortoAlegreRSBrazil,111.6,352.0,479.0,6642.0,Brazil,2074.0393618819967
Female,2009-07-23 00:00:00+00:00,SUNNiE_ViLLE,0.0,0.0,1.0,0.0,SUNNiE_ViLLE,0.5572529133568599
Male,1989-11-18 00:00:00+00:00,PA,99.1,286.0,383.0,5998.0,USA,1826.1710067744893
Male,1991-10-10 00:00:00+00:00,RichmondCalifornia,73.6,61.0,83.0,4320.0,USA,1126.1445108769758
Female,1990-06-25 00:00:00+00:00,NewYork,5.3,32.0,50.0,353.0,GBR,131.15483127147226
Male,1989-12-18 00:00:00+00:00,NewYork,1.3,4.0,6.0,72.0,GBR,23.088337888002577
Male,1990-05-02 00:00:00+00:00,MelbourneVictoria,3.5,5.0,28.0,215.0,CAN,70.38031256813557
Male,1984-06-20 00:00:00+00:00,ny,182.1,479.0,522.0,10607.0,ny,3131.3953793843743
Male,1986-11-01 00:00:00+00:00,StainCitySeibuPhilippines,37.2,36.0,50.0,2217.0,Philippines,584.4249840551457
Female,1989-06-10 00:00:00+00:00,Paradise,25.9,58.0,72.0,1514.0,Paradise,439.58383829671527
Male,1990-04-09 00:00:00+00:00,malaysia,0.3,0.0,1.0,20.0,malaysia,5.372645790847535
Female,1988-08-23 00:00:00+00:00,Canada,70.1,146.0,162.0,4115.0,Canada,1169.1769942385995
Male,1982-11-03 00:00:00+00:00,LongIslandNY,19.1,64.0,81.0,4063.0,USA,1036.7388059014936
Female,1990-08-25 00:00:00+00:00,Vienna,26.8,57.0,119.0,1564.0,AUT,477.3247152509618
Male,1989-08-08 00:00:00+00:00,California,225.7,789.0,1003.0,13226.0,USA,4209.665532131605
Male,1990-03-26 00:00:00+00:00,NewBrunswickCanada,6.6,6.0,12.0,402.0,Canada,107.22383961651947
Male,1986-08-15 00:00:00+00:00,EdinburghScotland,14.0,24.0,30.0,767.0,Scotland,216.49694898653152
Female,1989-09-10 00:00:00+00:00,PolandWch,25.3,37.0,88.0,1475.0,Wch,427.09365608294706
Male,1975-10-13 00:00:00+00:00,GardnerKansas,79.0,229.0,514.0,4683.0,USA,1549.7579561037917
Male,1989-07-29 00:00:00+00:00,EPWR,11.6,18.0,22.0,689.0,EPWR,189.14491408912514
Male,1992-04-15 00:00:00+00:00,Theworkshopmakingmemories,96.5,194.0,253.0,5785.0,Theworkshopmakingmemories,1650.168706455125
Female,1956-08-26 00:00:00+00:00,SapporoHokkaido,10.2,6.0,12.0,614.0,Hokkaido,158.5002769222518
Female,1986-08-23 00:00:00+00:00,OsloNorway,21.5,38.0,55.0,1287.0,Norway,363.4671175667374
Female,1993-02-15 00:00:00+00:00,Bucharest,0.0,0.0,0.0,0.0,Bucharest,0.0
Female,1989-11-10 00:00:00+00:00,BaltimoreMaryland,44.4,142.0,197.0,2630.0,USA,826.9484253418896
Female,1992-11-17 00:00:00+00:00,Singapore,186.5,575.0,670.0,11418.0,Singapore,3459.713394696677
Female,1988-09-08 00:00:00+00:00,NewOrleans,14.4,46.0,131.0,903.0,Orleans,317.19297547061467
Male,1988-10-31 00:00:00+00:00,CharlottesvilleVirginia,56.2,167.0,204.0,3111.0,USA,963.501052963449
Male,1990-09-21 00:00:00+00:00,Kristiansund,26.7,52.0,61.0,1607.0,Kristiansund,452.08434002547483
Male,1990-06-08 00:00:00+00:00,LincolnNebraska,41.2,83.0,90.0,2459.0,USA,692.0616391444458
Male,1990-01-31 00:00:00+00:00,LondonUK,95.0,205.0,290.0,5594.0,GBR,1631.8480415973058
Female,1992-02-27 00:00:00+00:00,Florida,87.8,190.0,273.0,5111.0,USA,1497.530939347312
Male,1988-07-07 00:00:00+00:00,ViennaAustria,11.8,19.0,85.0,691.0,Austria,225.39961074605176
Male,1991-04-02 00:00:00+00:00,IstanbulTurkey,14.3,4.0,7.0,871.0,Turkey,216.58427886757894
Male,1991-06-14 00:00:00+00:00,UkBostonP,99.5,161.0,198.0,5981.0,UkBostonP,1647.8744429644298
Female,1991-08-02 00:00:00+00:00,NewEngland,0.0,0.0,0.0,0.0,England,0.0
Male,1985-08-19 00:00:00+00:00,YucaipaCalifornia,23.3,53.0,90.0,1335.0,USA,403.70481504047666
Female,1992-09-15 00:00:00+00:00,InMyOwnWorldMyHeadXD,3.8,2.0,4.0,234.0,InMyOwnWorldMyHeadXD,59.87378540351491
Female,1990-08-28 00:00:00+00:00,nagacity,21.2,38.0,87.0,1265.0,nagacity,376.01894097208367
Male,1989-08-25 00:00:00+00:00,CreativeFreeZone,0.2,0.0,1.0,9.0,Zone,2.7602814517551093
Male,1974-06-22 00:00:00+00:00,BothellWA,16.7,2.0,2.0,981.0,USA,239.5556259399859
Male,1986-08-15 00:00:00+00:00,HoustonTexas,185.8,498.0,589.0,10957.0,USA,3263.0040859837186
Male,1990-11-19 00:00:00+00:00,AthensGreece,10.1,24.0,77.0,598.0,Greece,201.2396294854314
Male,1991-08-14 00:00:00+00:00,Russia,81.2,130.0,325.0,4892.0,Russia,1437.6301169283377
Female,1991-07-12 00:00:00+00:00,SanDiegoCalifornia,60.4,101.0,238.0,3565.0,USA,1052.5683901975146
Male,1988-06-12 00:00:00+00:00,RenoNV,173.3,670.0,770.0,10206.0,USA,3280.7131955151576
Male,1986-05-20 00:00:00+00:00,CuijkNetherlands,377.8,937.0,1087.0,22328.0,Netherlands,6541.234806199607
Male,1988-03-07 00:00:00+00:00,mexicocity,0.0,0.0,0.0,0.0,mexicocity,0.0
Male,1990-05-10 00:00:00+00:00,PolskaBydgoszcz,40.0,72.0,90.0,2394.0,POL,669.9968020049158
Male,1989-04-25 00:00:00+00:00,FountianColorado,15.6,26.0,28.0,935.0,USA,256.46437257313664
Male,1992-07-07 00:00:00+00:00,KotaKinabalu,8.0,14.0,45.0,489.0,Kinabalu,151.18733992575534
Female,1992-03-17 00:00:00+00:00,indonesia,0.9,2.0,2.0,51.0,indonesia,14.612345974734527
Male,1990-06-19 00:00:00+00:00,WorcesterMassachussetts,35.4,90.0,123.0,1984.0,Massachussetts,600.8239517829356
Male,1987-10-18 00:00:00+00:00,usnewyorkbuffalo,136.9,577.0,949.0,7983.0,usnewyorkbuffalo,2790.356005600239
Male,1989-06-23 00:00:00+00:00,StockholmSweden,9.6,171.0,178.0,462.0,Sweden,309.6880065969341
Female,1989-02-17 00:00:00+00:00,Germany,8.5,4.0,8.0,509.0,Germany,129.77741846596757
Female,1992-12-19 00:00:00+00:00,TokyowhereelseD,31.6,22.0,29.0,1890.0,JPN,485.599734014463
Male,1989-07-16 00:00:00+00:00,Aradisrael,36.1,33.0,68.0,2060.0,Aradisrael,555.6363321138112
Male,1974-06-26 00:00:00+00:00,sweden,61.5,175.0,344.0,3527.0,sweden,1145.7289769973459
Female,1991-03-23 00:00:00+00:00,LaLaLand,0.0,0.0,0.0,0.0,Land,0.0
Female,1988-06-10 00:00:00+00:00,Germany,0.0,0.0,0.0,0.0,Germany,0.0
Female,1991-07-30 00:00:00+00:00,Texas,17.7,22.0,28.0,1050.0,USA,282.07394537594894
Female,1993-02-19 00:00:00+00:00,Wales,1.6,0.0,1.0,97.0,Wales,23.992443027824784
Male,1989-07-11 00:00:00+00:00,UK,23.1,45.0,63.0,1381.0,GBR,394.66564275278233
Male,1982-04-10 00:00:00+00:00,NorthYorkshireUK,64.2,317.0,399.0,3562.0,GBR,1267.2089960452436
Male,1989-11-24 00:00:00+00:00,BuggleswadeBedfordshire,10.5,14.0,18.0,529.0,Bedfordshire,146.82757875398067
Male,1989-06-19 00:00:00+00:00,Pennslyvania,233.2,707.0,1106.0,13969.0,Pennslyvania,4397.042034498427
Male,1992-01-20 00:00:00+00:00,atlantaga,0.0,0.0,0.0,0.0,atlantaga,0.0
Male,1989-07-30 00:00:00+00:00,MarionIowa,9.9,7.0,10.0,541.0,USA,140.82294306969487
Male,1981-11-07 00:00:00+00:00,AnimeVice,103.6,305.0,438.0,5856.0,Vice,1837.17727919735
Female,1992-05-22 00:00:00+00:00,California,6.2,8.0,13.0,407.0,USA,109.86472808194948
Male,1990-01-31 00:00:00+00:00,Washington,109.0,342.0,945.0,6414.0,USA,2273.561139251933
Female,1984-06-25 00:00:00+00:00,Virginia,59.7,147.0,345.0,3601.0,USA,1146.4764275438824
Male,1986-03-03 00:00:00+00:00,Finland,26.4,131.0,165.0,1583.0,Finland,549.4660030116584
Male,1989-12-12 00:00:00+00:00,Arizona,0.4,1.0,1.0,26.0,USA,7.394621651568714
Male,1990-10-09 00:00:00+00:00,Belgium,127.3,244.0,334.0,7601.0,Belgium,2163.111324589867
Female,1990-01-17 00:00:00+00:00,Philippines,28.8,116.0,140.0,1606.0,Philippines,533.6366942474804
Male,1990-01-09 00:00:00+00:00,BlagoevgradBulgaria,36.4,100.0,117.0,2159.0,Bulgaria,644.4306172235032
Male,1988-07-10 00:00:00+00:00,PolandGdansk,56.1,110.0,246.0,3319.0,POL,1002.6045150812814
Male,1988-12-02 00:00:00+00:00,OuterHeaven,72.6,236.0,359.0,4083.0,Heaven,1324.368665131452
Female,1994-10-24 00:00:00+00:00,Bucharest,0.0,0.0,0.0,0.0,Bucharest,0.0
Female,1990-05-09 00:00:00+00:00,CebuPhil,3.9,1.0,5.0,232.0,Phil,59.44989863309246
Male,1991-11-22 00:00:00+00:00,Portugal,12.4,4.0,8.0,740.0,Portugal,185.6368101768993
Male,1990-09-03 00:00:00+00:00,ArnhemNetherlands,124.2,283.0,464.0,7555.0,Netherlands,2245.4406095806407
Female,1992-01-01 00:00:00+00:00,UnitedKingdom,53.6,151.0,267.0,3291.0,Kingdom,1029.8539796469008
Female,1988-01-07 00:00:00+00:00,ZeewoldeFlevolandTheNetherlands,0.2,1.0,1.0,12.0,Netherlands,4.029400751714079
Female,1988-01-21 00:00:00+00:00,Belgium,6.6,20.0,29.0,394.0,Belgium,122.84288572844781
Female,1988-12-25 00:00:00+00:00,AHEMgrandline,0.0,0.0,0.0,0.0,Mgrandline,0.0
Male,1993-02-04 00:00:00+00:00,BurbabyBCCanada,95.6,188.0,235.0,5585.0,Canada,1589.7197659629398
Male,1994-07-22 00:00:00+00:00,Lithuania,68.0,215.0,264.0,4104.0,Lithuania,1261.7480721170139
Female,1984-11-26 00:00:00+00:00,EurekaCA,24.3,73.0,88.0,1284.0,USA,402.72743622749437
Male,1989-12-30 00:00:00+00:00,Helsinki,39.3,120.0,163.0,2318.0,FIN,720.0687391666975
Female,1996-02-06 00:00:00+00:00,Inanimeworld,28.8,88.0,143.0,1701.0,Inanimeworld,541.3795991288383
Female,1989-04-29 00:00:00+00:00,Brazil,101.2,269.0,368.0,6175.0,Brazil,1850.3995206789011
Male,1991-10-29 00:00:00+00:00,Ashdod,27.2,25.0,36.0,1424.0,Ashdod,380.4557776383927
Female,1989-05-10 00:00:00+00:00,USAFlorida,0.0,0.0,0.0,0.0,USA,0.0
Female,1993-09-28 00:00:00+00:00,wonderland,85.6,124.0,227.0,6537.0,wonderland,1764.393605371094
Male,1993-07-26 00:00:00+00:00,NY,0.0,1.0,3.0,1.0,USA,2.4760010954469953
Male,1989-04-29 00:00:00+00:00,Hamburg,119.7,265.0,467.0,6914.0,DEU,2085.327486211493
Male,1993-07-29 00:00:00+00:00,atlGa,0.0,0.0,0.0,0.0,Ga,0.0
Female,1996-11-29 00:00:00+00:00,oxnardcalifornia,0.0,0.0,0.0,0.0,oxnardcalifornia,0.0
Male,1993-01-24 00:00:00+00:00,NetherlandsLimburgSittard,18.0,47.0,54.0,1095.0,Sittard,321.48397288512837
Male,1985-04-08 00:00:00+00:00,AtlantaGeorgia,73.5,116.0,493.0,4238.0,USA,1366.951923051198
Male,1990-01-13 00:00:00+00:00,HoustonTX,57.0,362.0,719.0,3335.0,USA,1414.4986074881867
Male,1990-10-12 00:00:00+00:00,JohnstownPennsylvania,4.5,3.0,7.0,268.0,USA,70.4090440917927
Male,1982-07-18 00:00:00+00:00,Texas,268.8,970.0,1159.0,15959.0,USA,5059.2860672416355
Male,1989-08-06 00:00:00+00:00,LondonEngland,59.3,149.0,205.0,3436.0,England,1031.030114936478
Male,1995-05-26 00:00:00+00:00,AsiaBrunei,3.7,6.0,12.0,216.0,Brunei,62.379590597578975
Male,1986-11-04 00:00:00+00:00,DublinIreland,77.2,318.0,348.0,4593.0,Ireland,1486.2253149849248
Female,1999-09-13 00:00:00+00:00,NewEngland,0.0,0.0,0.0,0.0,England,0.0
Male,1991-04-20 00:00:00+00:00,EdmontonAlberta,86.1,190.0,215.0,5115.0,Alberta,1465.1958248156768
Female,1991-11-07 00:00:00+00:00,AdelaideAustralia,16.4,3.0,6.0,1083.0,Australia,265.89854221854364
Female,1990-10-05 00:00:00+00:00,Oklahoma,101.1,228.0,322.0,5959.0,USA,1751.0596762991906
Male,1991-12-04 00:00:00+00:00,Heretheresomewhere,38.4,111.0,175.0,2245.0,Heretheresomewhere,704.141660406955
Male,1992-03-12 00:00:00+00:00,VancouverBritishColumbiaCanada,34.1,90.0,187.0,1998.0,Canada,639.0202419793037
Male,1988-12-03 00:00:00+00:00,Anotherside,16.1,63.0,63.0,884.0,Anotherside,285.54831184736366
Male,1985-12-06 00:00:00+00:00,LafayetteIndiana,17.3,16.0,25.0,1048.0,Indiana,276.28432181723144
Male,1989-06-09 00:00:00+00:00,Florida,51.8,108.0,112.0,3049.0,USA,861.6423602194468
Male,1990-08-21 00:00:00+00:00,utah,155.1,373.0,402.0,9314.0,utah,2688.3747646520433
Male,1991-04-03 00:00:00+00:00,MelbourneAustralia,52.5,143.0,206.0,3108.0,Australia,948.1399278553755
Female,1993-11-09 00:00:00+00:00,BucharestRomania,63.7,260.0,286.0,3660.0,Romania,1194.1478600651687
Female,1992-05-13 00:00:00+00:00,SalemMS,13.0,27.0,56.0,767.0,USA,232.14552494418155
Female,1986-11-09 00:00:00+00:00,BucharestRomania,32.1,86.0,113.0,1937.0,Romania,580.2067411710201
Male,1996-06-06 00:00:00+00:00,KfarSabaIsrael,2.5,6.0,11.0,143.0,Israel,44.18783548029836
Female,1988-08-13 00:00:00+00:00,OrlandoFlorida,1.0,1.0,7.0,61.0,USA,19.206732525234838
Male,1976-02-01 00:00:00+00:00,TunisTunisia,20.6,22.0,29.0,906.0,Tunisia,250.77075145212484
Male,1987-03-16 00:00:00+00:00,Italia,114.2,428.0,428.0,6705.0,Italia,2105.1642519107154
Male,1992-02-20 00:00:00+00:00,PuertoRico,16.0,42.0,67.0,929.0,Rico,286.1736320652223
Female,1992-03-23 00:00:00+00:00,DenHelder,25.2,36.0,50.0,1492.0,Helder,409.2421543773646
Male,1992-08-04 00:00:00+00:00,Brunei,61.8,173.0,201.0,3680.0,Brunei,1100.627912313375
Female,1991-06-27 00:00:00+00:00,Sevastopol,184.5,537.0,739.0,11106.0,Sevastopol,3402.803671928419
Male,1987-03-12 00:00:00+00:00,Internet,357.7,1700.0,2010.0,21222.0,Internet,7223.624887746234
Female,1990-09-25 00:00:00+00:00,SerbiaBelgrade,23.0,51.0,64.0,1373.0,Belgrade,396.7386700424314
Male,1988-10-03 00:00:00+00:00,Lithuania,24.0,51.0,60.0,1436.0,Lithuania,409.7086935822382
Female,1993-06-13 00:00:00+00:00,TallinnEstonia,81.8,240.0,355.0,4780.0,Estonia,1491.546269435116
Male,1990-03-16 00:00:00+00:00,TampaFlorida,9.9,11.0,18.0,601.0,USA,161.51449024636693
Female,1992-12-13 00:00:00+00:00,Inyourpants,8.8,20.0,55.0,553.0,Inyourpants,175.51108373558353
Male,1987-01-16 00:00:00+00:00,UK,41.3,163.0,367.0,2465.0,GBR,893.6151787687432
