Gender,Birthday,Location,Days Watched,Watching,Completed,On Hold,Plan to Watch,Total Entries,Rewatched,Episodes Watched,Country,ISO3_Code
Male,1984-11-15 00:00:00+00:00,UnitedStates,127.7,38.0,424.0,93.0,32.0,630.0,21.0,7556.0,States,USA
Male,1987-08-19 00:00:00+00:00,AuroraIllinois,86.1,4.0,133.0,11.0,66.0,219.0,170.0,4830.0,USA,USA
Female,1984-01-24 00:00:00+00:00,NewYork,38.2,6.0,73.0,20.0,14.0,149.0,0.0,2229.0,GBR,GBR
Male,1993-09-22 00:00:00+00:00,Maryland,13.6,34.0,52.0,0.0,26.0,116.0,0.0,783.0,USA,USA
Male,1988-02-12 00:00:00+00:00,KansasCityMissouri,185.6,43.0,439.0,8.0,111.0,626.0,9.0,10971.0,USA,USA
Female,1984-11-05 00:00:00+00:00,Milan,3.3,33.0,9.0,0.0,1.0,43.0,0.0,184.0,ITA,ITA
Female,1990-01-06 00:00:00+00:00,SOMEWHEREOVERTHERAINBOW,16.1,5.0,38.0,1.0,36.0,100.0,0.0,940.0,USA,USA
Female,1987-01-27 00:00:00+00:00,LahtiFinland,90.9,17.0,202.0,9.0,55.0,287.0,109.0,5439.0,Finland,FIN
Male,1985-04-06 00:00:00+00:00,BiriguiSP,224.2,4.0,513.0,9.0,11.0,552.0,84.0,13399.0,BiriguiSP,Invalid country name
Male,1989-01-08 00:00:00+00:00,swanseaUK,29.6,1.0,83.0,0.0,0.0,89.0,6.0,1762.0,GBR,GBR
Male,1992-01-14 00:00:00+00:00,UplandCalifornia,9.4,23.0,19.0,1.0,0.0,44.0,0.0,569.0,USA,USA
Female,1985-01-14 00:00:00+00:00,Canada,20.6,4.0,62.0,3.0,0.0,70.0,0.0,1226.0,Canada,CAN
Male,1991-07-31 00:00:00+00:00,DetroitMichigan,21.4,9.0,12.0,0.0,0.0,21.0,0.0,1285.0,USA,USA
Female,1991-07-12 00:00:00+00:00,Box,37.5,17.0,76.0,4.0,29.0,129.0,0.0,2224.0,Box,Invalid country name
Male,1990-04-12 00:00:00+00:00,kamuntingperak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kamuntingperak,Invalid country name
Male,1989-05-24 00:00:00+00:00,iwakunijapan,92.0,16.0,295.0,5.0,140.0,474.0,11.0,5392.0,iwakunijapan,Invalid country name
Male,1984-11-03 00:00:00+00:00,Russia,58.2,1.0,184.0,8.0,57.0,257.0,0.0,3457.0,Russia,RUS
Male,1986-10-04 00:00:00+00:00,CaboFrioRiodeJaneiro,42.6,6.0,55.0,3.0,85.0,185.0,0.0,2522.0,Janeiro,BRA
Male,1989-01-27 00:00:00+00:00,SpartanburgSC,17.6,0.0,37.0,0.0,4.0,43.0,17.0,1098.0,USA,USA
Female,1987-11-04 00:00:00+00:00,ontoparainbow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ontoparainbow,Invalid country name
Female,1991-04-15 00:00:00+00:00,metromanila,1.0,2.0,5.0,1.0,0.0,8.0,0.0,44.0,metromanila,Invalid country name
Male,1975-09-14 00:00:00+00:00,SheepvilleNewZealand,4.8,1.0,20.0,1.0,0.0,22.0,6.0,275.0,Zealand,NZL
Male,1986-01-26 00:00:00+00:00,BatonRougeLouisiana,15.6,1.0,28.0,4.0,7.0,41.0,0.0,914.0,USA,USA
Male,1976-01-10 00:00:00+00:00,sanantoniotexas,579.9,85.0,2941.0,0.0,101.0,3128.0,36.0,34651.0,sanantoniotexas,Invalid country name
Female,1989-04-28 00:00:00+00:00,RecifePE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BRA,BRA
Male,1989-10-09 00:00:00+00:00,Brazil,87.7,0.0,210.0,20.0,39.0,315.0,7.0,5193.0,Brazil,BRA
Male,1989-12-14 00:00:00+00:00,FountainColorado,63.4,18.0,116.0,24.0,21.0,189.0,112.0,3587.0,USA,USA
Female,1990-05-17 00:00:00+00:00,Hell,1.8,2.0,3.0,1.0,56.0,62.0,1.0,108.0,Hell,GRC
Female,1982-12-02 00:00:00+00:00,Canada,56.2,33.0,178.0,51.0,38.0,395.0,1.0,3416.0,Canada,CAN
Male,1991-10-06 00:00:00+00:00,Wisconsin,10.9,2.0,16.0,0.0,7.0,25.0,12.0,636.0,USA,USA
Female,1994-02-15 00:00:00+00:00,UK,37.4,9.0,117.0,12.0,20.0,176.0,5.0,2410.0,GBR,GBR
Male,1992-05-05 00:00:00+00:00,Italia,126.4,8.0,88.0,11.0,7.0,123.0,11.0,7775.0,Italia,ITA
Male,1986-08-08 00:00:00+00:00,Illinois,4.7,1.0,3.0,0.0,0.0,4.0,0.0,287.0,USA,USA
Female,1986-10-02 00:00:00+00:00,Tennessee,14.1,10.0,42.0,6.0,11.0,72.0,2.0,859.0,USA,USA
Male,1991-06-21 00:00:00+00:00,Aveiro,12.2,3.0,10.0,1.0,1.0,15.0,0.0,729.0,PRT,PRT
Male,1991-04-05 00:00:00+00:00,AttleboroMass,113.6,5.0,43.0,2.0,2.0,53.0,56.0,6762.0,Mass,ITA
Male,1986-10-21 00:00:00+00:00,France,53.6,39.0,176.0,0.0,1.0,218.0,0.0,3254.0,France,FRA
Male,1988-10-06 00:00:00+00:00,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,CAN
Male,1992-09-10 00:00:00+00:00,CENSOREDFlorida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,USA
Female,1993-08-09 00:00:00+00:00,WaterlooOnt,12.2,2.0,1.0,0.0,0.0,3.0,23.0,729.0,Ont,MNE
Male,1992-12-21 00:00:00+00:00,PartyMyHouse,169.9,41.0,419.0,8.0,177.0,733.0,176.0,9917.0,House,Invalid country name
Female,2011-04-23 00:00:00+00:00,Somewereyournot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Somewereyournot,Invalid country name
Male,1983-10-07 00:00:00+00:00,GrandLine,43.7,2.0,121.0,2.0,0.0,130.0,0.0,2505.0,Line,KIR
Male,1983-08-09 00:00:00+00:00,FlyoverCountryTheUnitedStatesofAmerica,286.9,8.0,988.0,1.0,0.0,1616.0,354.0,18140.0,America,ASM
Male,1987-01-07 00:00:00+00:00,HamiltonOntario,100.2,7.0,239.0,16.0,4.0,294.0,19.0,5848.0,Ontario,CAN
Male,1989-01-09 00:00:00+00:00,RussiaOdintsovo,63.6,2.0,214.0,0.0,33.0,251.0,0.0,3695.0,Odintsovo,Invalid country name
Male,1987-09-22 00:00:00+00:00,GeelongAustralia,39.4,3.0,139.0,52.0,12.0,207.0,0.0,2291.0,Australia,AUS
Male,1985-08-04 00:00:00+00:00,Hungary,44.2,6.0,2.0,0.0,1.0,9.0,10.0,2652.0,Hungary,HUN
Male,1990-04-24 00:00:00+00:00,Lithuania,110.1,38.0,395.0,12.0,11.0,515.0,13.0,6672.0,Lithuania,LTU
Male,1989-07-19 00:00:00+00:00,VeedersburgIndiana,0.2,2.0,13.0,0.0,4.0,19.0,0.0,9.0,Indiana,USA
Male,1988-03-03 00:00:00+00:00,Maryland,11.1,3.0,14.0,1.0,1.0,20.0,29.0,657.0,USA,USA
Male,1987-08-27 00:00:00+00:00,GlasgowScotland,15.0,1.0,12.0,0.0,0.0,13.0,23.0,866.0,Scotland,GBR
Female,1986-07-26 00:00:00+00:00,Pa,114.1,1.0,230.0,0.0,19.0,260.0,44.0,6751.0,Pa,PAN
Male,1991-04-22 00:00:00+00:00,LatviaRiga,52.1,2.0,229.0,5.0,81.0,372.0,9.0,3081.0,Riga,LVA
Male,1986-06-09 00:00:00+00:00,NorthCarolina,75.6,3.0,276.0,14.0,11.0,340.0,0.0,4295.0,Carolina,USA
Male,1988-03-06 00:00:00+00:00,Citadel,2.5,1.0,0.0,0.0,0.0,1.0,0.0,152.0,Citadel,Invalid country name
Female,1991-01-25 00:00:00+00:00,BerlinGermany,4.0,2.0,3.0,0.0,0.0,5.0,1.0,240.0,Germany,DEU
Male,1991-04-21 00:00:00+00:00,OuluFinland,80.6,8.0,278.0,19.0,33.0,344.0,2.0,4911.0,Finland,FIN
Female,2012-12-21 00:00:00+00:00,AnaheimCalifornia,149.7,23.0,439.0,33.0,537.0,1038.0,0.0,9061.0,USA,USA
Male,1965-11-30 00:00:00+00:00,ProvidenceRhodeIsland,12.0,11.0,25.0,15.0,4.0,55.0,34.0,630.0,Island,COM
Male,1986-02-01 00:00:00+00:00,HolstebroJyllandDanmark,111.1,10.0,184.0,27.0,93.0,315.0,13.0,6679.0,Danmark,DNK
Male,1983-04-04 00:00:00+00:00,CalgaryAlberta,64.2,16.0,100.0,1.0,2.0,124.0,43.0,3770.0,Alberta,CAN
Female,1994-04-22 00:00:00+00:00,AsiaSingapore,42.8,7.0,45.0,12.0,48.0,113.0,27.0,2570.0,Singapore,SGP
Male,1988-06-16 00:00:00+00:00,MinneapolisMN,25.6,2.0,19.0,0.0,3.0,25.0,50.0,1540.0,USA,USA
Male,1986-12-26 00:00:00+00:00,WilmingtonDelaware,93.8,28.0,177.0,5.0,8.0,222.0,0.0,5629.0,USA,USA
Female,1984-04-27 00:00:00+00:00,PhiladelphiaPA,11.3,2.0,54.0,28.0,3.0,95.0,0.0,588.0,USA,USA
Male,1992-04-20 00:00:00+00:00,Massachusetts,23.3,4.0,90.0,3.0,5.0,104.0,0.0,1302.0,USA,USA
Male,1987-12-25 00:00:00+00:00,Oulu,280.0,93.0,1000.0,16.0,90.0,1238.0,0.0,16824.0,FIN,FIN
Female,1994-01-08 00:00:00+00:00,NewYorkCityNewYork,6.5,5.0,10.0,0.0,10.0,26.0,0.0,382.0,GBR,GBR
Female,1988-08-02 00:00:00+00:00,Selangormalaysia,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,Selangormalaysia,Invalid country name
Male,1979-09-07 00:00:00+00:00,NewarkDelaware,33.9,2.0,56.0,14.0,8.0,96.0,69.0,1994.0,USA,USA
Female,1983-01-05 00:00:00+00:00,Singapore,146.9,23.0,390.0,0.0,13.0,426.0,0.0,8852.0,Singapore,SGP
Male,1988-10-31 00:00:00+00:00,KenoshaWisconsin,198.3,9.0,636.0,0.0,1.0,647.0,0.0,11833.0,USA,USA
Female,1985-12-21 00:00:00+00:00,California,50.3,16.0,135.0,81.0,153.0,445.0,21.0,2904.0,USA,USA
Male,1991-02-22 00:00:00+00:00,Sweden,49.6,16.0,95.0,0.0,4.0,119.0,23.0,2988.0,Sweden,SWE
Male,1987-06-25 00:00:00+00:00,MelbourneAustralia,102.0,10.0,228.0,6.0,10.0,291.0,142.0,5850.0,Australia,AUS
Male,1987-11-24 00:00:00+00:00,Norway,79.7,3.0,19.0,2.0,3.0,27.0,32.0,4816.0,Norway,NOR
Female,1989-03-05 00:00:00+00:00,KualaLumpurMalaysia,46.6,21.0,140.0,1.0,46.0,217.0,0.0,2973.0,Malaysia,MYS
Male,1991-07-06 00:00:00+00:00,England,30.4,10.0,113.0,7.0,112.0,244.0,3.0,1804.0,England,GBR
Male,1968-01-19 00:00:00+00:00,StLawrenceBerksCountyPAUSA,136.3,128.0,321.0,195.0,79.0,726.0,47.0,7954.0,USA,USA
Male,1987-05-04 00:00:00+00:00,BristolEngland,88.9,3.0,99.0,4.0,7.0,118.0,62.0,5048.0,England,GBR
Male,1981-11-23 00:00:00+00:00,IasiRomania,53.5,2.0,197.0,2.0,0.0,217.0,12.0,2962.0,Romania,ROU
Female,1990-09-24 00:00:00+00:00,ManilaPhilippines,0.9,1.0,2.0,0.0,0.0,3.0,0.0,56.0,Philippines,PHL
Male,1989-03-06 00:00:00+00:00,haugesundnorway,103.5,16.0,179.0,32.0,39.0,270.0,4.0,6204.0,haugesundnorway,Invalid country name
Male,1988-10-31 00:00:00+00:00,Michigan,40.3,11.0,96.0,2.0,30.0,140.0,0.0,2347.0,USA,USA
Female,1992-05-23 00:00:00+00:00,Norway,6.1,1.0,4.0,0.0,0.0,6.0,0.0,371.0,Norway,NOR
Male,1986-04-01 00:00:00+00:00,PhiladelphiaPA,53.8,11.0,206.0,79.0,34.0,382.0,0.0,3097.0,USA,USA
Female,1990-12-28 00:00:00+00:00,sanbernardinoCalifornia,6.4,1.0,6.0,0.0,0.0,7.0,0.0,384.0,USA,USA
Male,1990-07-09 00:00:00+00:00,LondonnowLiverpool,107.5,16.0,274.0,20.0,53.0,365.0,3.0,6276.0,GBR,GBR
Male,1992-05-03 00:00:00+00:00,SteenbergenNoordBrabant,22.4,1.0,3.0,0.0,0.0,5.0,14.0,1322.0,Brabant,BEL
Female,1985-08-15 00:00:00+00:00,NewYorkNY,27.0,18.0,60.0,7.0,2.0,94.0,19.0,1607.0,USA,USA
Female,1988-10-14 00:00:00+00:00,TrondheimNorway,9.1,1.0,19.0,0.0,0.0,20.0,3.0,547.0,Norway,NOR
Male,1990-01-08 00:00:00+00:00,RussiaMoscow,130.0,7.0,462.0,9.0,63.0,554.0,0.0,7882.0,RUS,RUS
Male,1989-08-29 00:00:00+00:00,WinnipegManitoba,38.7,22.0,166.0,0.0,57.0,248.0,0.0,2292.0,Manitoba,CAN
Female,1990-03-22 00:00:00+00:00,GrimstadNorway,46.3,2.0,135.0,82.0,40.0,263.0,14.0,2731.0,Norway,NOR
Male,1987-09-24 00:00:00+00:00,Florida,174.9,7.0,32.0,1.0,18.0,58.0,51.0,10498.0,USA,USA
Male,1984-03-29 00:00:00+00:00,KingsportTN,1.4,6.0,8.0,0.0,2.0,16.0,0.0,70.0,USA,USA
Female,1986-02-15 00:00:00+00:00,France,73.8,2.0,135.0,2.0,2.0,145.0,0.0,4248.0,France,FRA
Male,1988-12-12 00:00:00+00:00,Onmywaytotheworlddomination,624.2,3.0,2323.0,1.0,130.0,2457.0,162.0,37855.0,Onmywaytotheworlddomination,Invalid country name
Male,1990-08-13 00:00:00+00:00,England,16.5,5.0,21.0,1.0,2.0,29.0,0.0,997.0,England,GBR
Female,1992-03-13 00:00:00+00:00,Sydney,66.5,1.0,79.0,0.0,3.0,120.0,55.0,3946.0,AUS,AUS
Male,1992-08-28 00:00:00+00:00,PortoAlegreRSBrazil,111.6,13.0,352.0,19.0,62.0,479.0,12.0,6642.0,Brazil,BRA
Female,2009-07-23 00:00:00+00:00,SUNNiE_ViLLE,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,SUNNiE_ViLLE,Invalid country name
Male,1989-11-18 00:00:00+00:00,PA,99.1,21.0,286.0,16.0,30.0,383.0,1.0,5998.0,USA,USA
Male,1991-10-10 00:00:00+00:00,RichmondCalifornia,73.6,12.0,61.0,0.0,1.0,83.0,49.0,4320.0,USA,USA
Female,1990-06-25 00:00:00+00:00,NewYork,5.3,9.0,32.0,5.0,2.0,50.0,0.0,353.0,GBR,GBR
Male,1989-12-18 00:00:00+00:00,NewYork,1.3,1.0,4.0,1.0,0.0,6.0,0.0,72.0,GBR,GBR
Male,1990-05-02 00:00:00+00:00,MelbourneVictoria,3.5,16.0,5.0,0.0,7.0,28.0,1.0,215.0,CAN,CAN
Male,1984-06-20 00:00:00+00:00,ny,182.1,39.0,479.0,0.0,4.0,522.0,0.0,10607.0,ny,KEN
Male,1986-11-01 00:00:00+00:00,StainCitySeibuPhilippines,37.2,6.0,36.0,5.0,2.0,50.0,42.0,2217.0,Philippines,PHL
Female,1989-06-10 00:00:00+00:00,Paradise,25.9,2.0,58.0,7.0,4.0,72.0,0.0,1514.0,Paradise,Invalid country name
Male,1990-04-09 00:00:00+00:00,malaysia,0.3,1.0,0.0,0.0,0.0,1.0,0.0,20.0,malaysia,MYS
Female,1988-08-23 00:00:00+00:00,Canada,70.1,12.0,146.0,0.0,0.0,162.0,34.0,4115.0,Canada,CAN
Male,1982-11-03 00:00:00+00:00,LongIslandNY,19.1,6.0,64.0,0.0,9.0,81.0,2.0,4063.0,USA,USA
Female,1990-08-25 00:00:00+00:00,Vienna,26.8,11.0,57.0,16.0,30.0,119.0,0.0,1564.0,AUT,AUT
Male,1989-08-08 00:00:00+00:00,California,225.7,32.0,789.0,21.0,50.0,1003.0,126.0,13226.0,USA,USA
Male,1990-03-26 00:00:00+00:00,NewBrunswickCanada,6.6,2.0,6.0,1.0,3.0,12.0,2.0,402.0,Canada,CAN
Male,1986-08-15 00:00:00+00:00,EdinburghScotland,14.0,6.0,24.0,0.0,0.0,30.0,18.0,767.0,Scotland,GBR
Female,1989-09-10 00:00:00+00:00,PolandWch,25.3,5.0,37.0,3.0,43.0,88.0,4.0,1475.0,Wch,Invalid country name
Male,1975-10-13 00:00:00+00:00,GardnerKansas,79.0,39.0,229.0,114.0,50.0,514.0,0.0,4683.0,USA,USA
Male,1989-07-29 00:00:00+00:00,EPWR,11.6,0.0,18.0,0.0,4.0,22.0,0.0,689.0,EPWR,Invalid country name
Male,1992-04-15 00:00:00+00:00,Theworkshopmakingmemories,96.5,17.0,194.0,6.0,22.0,253.0,7.0,5785.0,Theworkshopmakingmemories,Invalid country name
Female,1956-08-26 00:00:00+00:00,SapporoHokkaido,10.2,5.0,6.0,0.0,0.0,12.0,0.0,614.0,Hokkaido,JPN
Female,1986-08-23 00:00:00+00:00,OsloNorway,21.5,3.0,38.0,7.0,1.0,55.0,0.0,1287.0,Norway,NOR
Female,1993-02-15 00:00:00+00:00,Bucharest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bucharest,Invalid country name
Female,1989-11-10 00:00:00+00:00,BaltimoreMaryland,44.4,10.0,142.0,25.0,10.0,197.0,20.0,2630.0,USA,USA
Female,1992-11-17 00:00:00+00:00,Singapore,186.5,13.0,575.0,25.0,36.0,670.0,38.0,11418.0,Singapore,SGP
Female,1988-09-08 00:00:00+00:00,NewOrleans,14.4,10.0,46.0,11.0,18.0,131.0,0.0,903.0,Orleans,Invalid country name
Male,1988-10-31 00:00:00+00:00,CharlottesvilleVirginia,56.2,5.0,167.0,6.0,3.0,204.0,24.0,3111.0,USA,USA
Male,1990-09-21 00:00:00+00:00,Kristiansund,26.7,6.0,52.0,3.0,0.0,61.0,1.0,1607.0,Kristiansund,Invalid country name
Male,1990-06-08 00:00:00+00:00,LincolnNebraska,41.2,2.0,83.0,1.0,2.0,90.0,0.0,2459.0,USA,USA
Male,1990-01-31 00:00:00+00:00,LondonUK,95.0,2.0,205.0,19.0,51.0,290.0,20.0,5594.0,GBR,GBR
Female,1992-02-27 00:00:00+00:00,Florida,87.8,6.0,190.0,15.0,52.0,273.0,97.0,5111.0,USA,USA
Male,1988-07-07 00:00:00+00:00,ViennaAustria,11.8,1.0,19.0,5.0,60.0,85.0,4.0,691.0,Austria,AUT
Male,1991-04-02 00:00:00+00:00,IstanbulTurkey,14.3,2.0,4.0,0.0,0.0,7.0,11.0,871.0,Turkey,Invalid country name
Male,1991-06-14 00:00:00+00:00,UkBostonP,99.5,10.0,161.0,5.0,14.0,198.0,4.0,5981.0,UkBostonP,Invalid country name
Female,1991-08-02 00:00:00+00:00,NewEngland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,England,GBR
Male,1985-08-19 00:00:00+00:00,YucaipaCalifornia,23.3,9.0,53.0,7.0,14.0,90.0,11.0,1335.0,USA,USA
Female,1992-09-15 00:00:00+00:00,InMyOwnWorldMyHeadXD,3.8,2.0,2.0,0.0,0.0,4.0,0.0,234.0,InMyOwnWorldMyHeadXD,Invalid country name
Female,1990-08-28 00:00:00+00:00,nagacity,21.2,8.0,38.0,12.0,27.0,87.0,0.0,1265.0,nagacity,Invalid country name
Male,1989-08-25 00:00:00+00:00,CreativeFreeZone,0.2,0.0,0.0,1.0,0.0,1.0,0.0,9.0,Zone,NPL
Male,1974-06-22 00:00:00+00:00,BothellWA,16.7,0.0,2.0,0.0,0.0,2.0,53.0,981.0,USA,USA
Male,1986-08-15 00:00:00+00:00,HoustonTexas,185.8,15.0,498.0,26.0,0.0,589.0,126.0,10957.0,USA,USA
Male,1990-11-19 00:00:00+00:00,AthensGreece,10.1,1.0,24.0,0.0,42.0,77.0,1.0,598.0,Greece,GRC
Male,1991-08-14 00:00:00+00:00,Russia,81.2,11.0,130.0,7.0,175.0,325.0,30.0,4892.0,Russia,RUS
Female,1991-07-12 00:00:00+00:00,SanDiegoCalifornia,60.4,3.0,101.0,34.0,86.0,238.0,10.0,3565.0,USA,USA
Male,1988-06-12 00:00:00+00:00,RenoNV,173.3,11.0,670.0,22.0,13.0,770.0,2.0,10206.0,USA,USA
Male,1986-05-20 00:00:00+00:00,CuijkNetherlands,377.8,14.0,937.0,0.0,73.0,1087.0,6.0,22328.0,Netherlands,NLD
Male,1988-03-07 00:00:00+00:00,mexicocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mexicocity,Invalid country name
Male,1990-05-10 00:00:00+00:00,PolskaBydgoszcz,40.0,18.0,72.0,0.0,0.0,90.0,0.0,2394.0,POL,POL
Male,1989-04-25 00:00:00+00:00,FountianColorado,15.6,1.0,26.0,0.0,1.0,28.0,0.0,935.0,USA,USA
Male,1992-07-07 00:00:00+00:00,KotaKinabalu,8.0,4.0,14.0,2.0,24.0,45.0,0.0,489.0,Kinabalu,Invalid country name
Female,1992-03-17 00:00:00+00:00,indonesia,0.9,0.0,2.0,0.0,0.0,2.0,0.0,51.0,indonesia,IDN
Male,1990-06-19 00:00:00+00:00,WorcesterMassachussetts,35.4,3.0,90.0,2.0,21.0,123.0,3.0,1984.0,Massachussetts,Invalid country name
Male,1987-10-18 00:00:00+00:00,usnewyorkbuffalo,136.9,86.0,577.0,70.0,132.0,949.0,32.0,7983.0,usnewyorkbuffalo,Invalid country name
Male,1989-06-23 00:00:00+00:00,StockholmSweden,9.6,0.0,171.0,7.0,0.0,178.0,0.0,462.0,Sweden,SWE
Female,1989-02-17 00:00:00+00:00,Germany,8.5,2.0,4.0,1.0,1.0,8.0,0.0,509.0,Germany,DEU
Female,1992-12-19 00:00:00+00:00,TokyowhereelseD,31.6,5.0,22.0,1.0,1.0,29.0,45.0,1890.0,JPN,JPN
Male,1989-07-16 00:00:00+00:00,Aradisrael,36.1,18.0,33.0,3.0,4.0,68.0,28.0,2060.0,Aradisrael,Invalid country name
Male,1974-06-26 00:00:00+00:00,sweden,61.5,39.0,175.0,2.0,82.0,344.0,0.0,3527.0,sweden,SWE
Female,1991-03-23 00:00:00+00:00,LaLaLand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Land,DEU
Female,1988-06-10 00:00:00+00:00,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,DEU
Female,1991-07-30 00:00:00+00:00,Texas,17.7,1.0,22.0,0.0,5.0,28.0,0.0,1050.0,USA,USA
Female,1993-02-19 00:00:00+00:00,Wales,1.6,0.0,0.0,1.0,0.0,1.0,0.0,97.0,Wales,GBR
Male,1989-07-11 00:00:00+00:00,UK,23.1,11.0,45.0,2.0,4.0,63.0,0.0,1381.0,GBR,GBR
Male,1982-04-10 00:00:00+00:00,NorthYorkshireUK,64.2,3.0,317.0,20.0,20.0,399.0,8.0,3562.0,GBR,GBR
Male,1989-11-24 00:00:00+00:00,BuggleswadeBedfordshire,10.5,3.0,14.0,0.0,1.0,18.0,21.0,529.0,Bedfordshire,GBR
Male,1989-06-19 00:00:00+00:00,Pennslyvania,233.2,20.0,707.0,6.0,198.0,1106.0,36.0,13969.0,Pennslyvania,Invalid country name
Male,1992-01-20 00:00:00+00:00,atlantaga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,atlantaga,Invalid country name
Male,1989-07-30 00:00:00+00:00,MarionIowa,9.9,3.0,7.0,0.0,0.0,10.0,32.0,541.0,USA,USA
Male,1981-11-07 00:00:00+00:00,AnimeVice,103.6,3.0,305.0,39.0,2.0,438.0,0.0,5856.0,Vice,ITA
Female,1992-05-22 00:00:00+00:00,California,6.2,4.0,8.0,0.0,1.0,13.0,0.0,407.0,USA,USA
Male,1990-01-31 00:00:00+00:00,Washington,109.0,151.0,342.0,73.0,316.0,945.0,1.0,6414.0,USA,USA
Female,1984-06-25 00:00:00+00:00,Virginia,59.7,10.0,147.0,136.0,16.0,345.0,1.0,3601.0,USA,USA
Male,1986-03-03 00:00:00+00:00,Finland,26.4,0.0,131.0,7.0,2.0,165.0,14.0,1583.0,Finland,FIN
Male,1989-12-12 00:00:00+00:00,Arizona,0.4,0.0,1.0,0.0,0.0,1.0,0.0,26.0,USA,USA
Male,1990-10-09 00:00:00+00:00,Belgium,127.3,14.0,244.0,42.0,18.0,334.0,0.0,7601.0,Belgium,BEL
Female,1990-01-17 00:00:00+00:00,Philippines,28.8,24.0,116.0,0.0,0.0,140.0,0.0,1606.0,Philippines,PHL
Male,1990-01-09 00:00:00+00:00,BlagoevgradBulgaria,36.4,1.0,100.0,1.0,7.0,117.0,0.0,2159.0,Bulgaria,BGR
Male,1988-07-10 00:00:00+00:00,PolandGdansk,56.1,6.0,110.0,41.0,36.0,246.0,16.0,3319.0,POL,POL
Male,1988-12-02 00:00:00+00:00,OuterHeaven,72.6,2.0,236.0,101.0,20.0,359.0,111.0,4083.0,Heaven,Invalid country name
Female,1994-10-24 00:00:00+00:00,Bucharest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bucharest,Invalid country name
Female,1990-05-09 00:00:00+00:00,CebuPhil,3.9,3.0,1.0,1.0,0.0,5.0,0.0,232.0,Phil,PHL
Male,1991-11-22 00:00:00+00:00,Portugal,12.4,3.0,4.0,1.0,0.0,8.0,0.0,740.0,Portugal,PRT
Male,1990-09-03 00:00:00+00:00,ArnhemNetherlands,124.2,24.0,283.0,18.0,127.0,464.0,12.0,7555.0,Netherlands,NLD
Female,1992-01-01 00:00:00+00:00,UnitedKingdom,53.6,9.0,151.0,26.0,72.0,267.0,0.0,3291.0,Kingdom,BEL
Female,1988-01-07 00:00:00+00:00,ZeewoldeFlevolandTheNetherlands,0.2,0.0,1.0,0.0,0.0,1.0,0.0,12.0,Netherlands,NLD
Female,1988-01-21 00:00:00+00:00,Belgium,6.6,7.0,20.0,2.0,0.0,29.0,0.0,394.0,Belgium,BEL
Female,1988-12-25 00:00:00+00:00,AHEMgrandline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mgrandline,Invalid country name
Male,1993-02-04 00:00:00+00:00,BurbabyBCCanada,95.6,6.0,188.0,9.0,6.0,235.0,0.0,5585.0,Canada,CAN
Male,1994-07-22 00:00:00+00:00,Lithuania,68.0,16.0,215.0,11.0,20.0,264.0,1.0,4104.0,Lithuania,LTU
Female,1984-11-26 00:00:00+00:00,EurekaCA,24.3,4.0,73.0,6.0,3.0,88.0,62.0,1284.0,USA,USA
Male,1989-12-30 00:00:00+00:00,Helsinki,39.3,11.0,120.0,19.0,12.0,163.0,5.0,2318.0,FIN,FIN
Female,1996-02-06 00:00:00+00:00,Inanimeworld,28.8,10.0,88.0,16.0,15.0,143.0,0.0,1701.0,Inanimeworld,Invalid country name
Female,1989-04-29 00:00:00+00:00,Brazil,101.2,10.0,269.0,13.0,41.0,368.0,12.0,6175.0,Brazil,BRA
Male,1991-10-29 00:00:00+00:00,Ashdod,27.2,5.0,25.0,5.0,0.0,36.0,64.0,1424.0,Ashdod,Invalid country name
Female,1989-05-10 00:00:00+00:00,USAFlorida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,USA
Female,1993-09-28 00:00:00+00:00,wonderland,85.6,11.0,124.0,6.0,68.0,227.0,49.0,6537.0,wonderland,Invalid country name
Male,1993-07-26 00:00:00+00:00,NY,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,USA,USA
Male,1989-04-29 00:00:00+00:00,Hamburg,119.7,7.0,265.0,132.0,56.0,467.0,0.0,6914.0,DEU,DEU
Male,1993-07-29 00:00:00+00:00,atlGa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ga,GAB
